Number of Records,Avg Temp,Cause Group,Date (Weather.Csv),Date,Duration Precipitation,Humidity,Max Precipitation,Max Sight,Max Temp,Max Windgust,Max Windspeed,Min Humidity,Min Sight,Min Temp,Min Windspeed,Ns Lines,Statistical Cause En,Total Precipitation,Windspeed
1,20,infrastructure,26-Aug-15,26-Aug-15,2,80,8,80,25,17,9,60,60,16,3,Utrecht C.-Amersfoort/Baarn/Hilversum,points failure,11,6
1,20,infrastructure,26-Aug-15,26-Aug-15,2,80,8,80,25,17,9,60,60,16,3,Zwolle-Emmen,points failure,11,6
1,20,infrastructure,26-Aug-15,26-Aug-15,2,80,8,80,25,17,9,60,60,16,3,Zwolle-Assen/Leeuwarden,points failure,11,6
1,20,infrastructure,26-Aug-15,26-Aug-15,2,80,8,80,25,17,9,60,60,16,3,Leiden C.-Almere C./Hilversum,signalling and points failure,11,6
1,20,engineering work,26-Aug-15,26-Aug-15,2,80,8,80,25,17,9,60,60,16,3,Tilburg-Breda van 12:30 tot 15:00 uur,repair works,11,6
1,20,accidents,26-Aug-15,26-Aug-15,2,80,8,80,25,17,9,60,60,16,3,Tilburg-Breda,person hit by a train,11,6
1,20,rolling stock,26-Aug-15,26-Aug-15,2,80,8,80,25,17,9,60,60,16,3,Utrecht C.-Tiel,broken down train,11,6
1,20,engineering work,26-Aug-15,26-Aug-15,2,80,8,80,25,17,9,60,60,16,3,Lelystad C.-Zwolle,over-running engineering works,11,6
1,20,weather,26-Aug-15,26-Aug-15,2,80,8,80,25,17,9,60,60,16,3,Rotterdam C.-Breda,weather circumstances,11,6
1,20,weather,26-Aug-15,26-Aug-15,2,80,8,80,25,17,9,60,60,16,3,Rotterdam C.-Antwerpen-C.,weather circumstances,11,6
1,20,rolling stock,26-Aug-15,26-Aug-15,2,80,8,80,25,17,9,60,60,16,3,Utrecht C.-'s-Hertogenbosch,broken down train,11,6
1,16,infrastructure,27-Aug-15,27-Aug-15,6,90,3,70,19,12,7,80,50,14,3,Zutphen-Hengelo,points failure,8,5
1,16,infrastructure,27-Aug-15,27-Aug-15,6,90,3,70,19,12,7,80,50,14,3,Schiphol-Almere C./Amsterdam C./Hilversum/Hoofddorp/Leiden C./Rotterdam C./Utrecht C.,points failure,8,5
1,16,infrastructure,27-Aug-15,27-Aug-15,6,90,3,70,19,12,7,80,50,14,3,Schiphol-Hilversum/Utrecht C.,points failure,8,5
1,16,rolling stock,27-Aug-15,27-Aug-15,6,90,3,70,19,12,7,80,50,14,3,Amsterdam C.-Rhenen,problems with the rolling stock,8,5
1,16,accidents,27-Aug-15,27-Aug-15,6,90,3,70,19,12,7,80,50,14,3,Gouda-Den Haag C.,person hit by a train,8,5
1,16,infrastructure,27-Aug-15,27-Aug-15,6,90,3,70,19,12,7,80,50,14,3,Rotterdam C.-Breda,damaged overhead wires,8,5
1,16,accidents,28-Aug-15,28-Aug-15,0,80,0,80,20,9,6,60,30,11,1,Hoorn-Enkhuizen,person hit by a train,0,4
1,16,rolling stock,28-Aug-15,28-Aug-15,0,80,0,80,20,9,6,60,30,11,1,Breda-Amsterdam C.,broken down train,0,4
1,16,infrastructure,28-Aug-15,28-Aug-15,0,80,0,80,20,9,6,60,30,11,1,Rotterdam C.-Hoek v H. Strand,level crossing failure,0,4
1,16,external,28-Aug-15,28-Aug-15,0,80,0,80,20,9,6,60,30,11,1,Alkmaar-Haarlem/Zaandam,an emergency call,0,4
1,17,infrastructure,29-Aug-15,29-Aug-15,0,80,0,80,23,7,4,50,40,10,1,Deventer-Almelo/Zutphen,power failure,1,2
1,17,external,29-Aug-15,29-Aug-15,0,80,0,80,23,7,4,50,40,10,1,Amersfoort-Ede-Wageningen,fire alarm,1,2
1,17,engineering work,29-Aug-15,29-Aug-15,0,80,0,80,23,7,4,50,40,10,1,'s-Hertogenbosch,repair works,1,2
1,17,accidents,29-Aug-15,29-Aug-15,0,80,0,80,23,7,4,50,40,10,1,Tilburg-Breda,person hit by a train,1,2
1,17,rolling stock,29-Aug-15,29-Aug-15,0,80,0,80,23,7,4,50,40,10,1,Amersfoort-Hilversum,broken down train,1,2
1,17,rolling stock,29-Aug-15,29-Aug-15,0,80,0,80,23,7,4,50,40,10,1,Alkmaar-Den Helder,stranded train,1,2
1,17,external,29-Aug-15,29-Aug-15,0,80,0,80,23,7,4,50,40,10,1,Vlissingen-Roosendaal,car on the railway track,1,2
1,17,engineering work,29-Aug-15,29-Aug-15,0,80,0,80,23,7,4,50,40,10,1,Duivendrecht-Amsterdam Zuid,repair works,1,2
1,17,engineering work,29-Aug-15,29-Aug-15,0,80,0,80,23,7,4,50,40,10,1,Schiphol-Almere C./Hilversum,repair works,1,2
1,20,accidents,30-Aug-15,30-Aug-15,2,80,4,80,25,10,5,70,40,15,2,Eindhoven-Tilburg,collision,8,3
1,20,rolling stock,30-Aug-15,30-Aug-15,2,80,4,80,25,10,5,70,40,15,2,Rotterdam C.-Dordrecht,broken down train,8,3
1,20,logistical,30-Aug-15,30-Aug-15,2,80,4,80,25,10,5,70,40,15,2,Maastricht-Liège-Guillemins,railway problems abroad,8,3
1,20,rolling stock,30-Aug-15,30-Aug-15,2,80,4,80,25,10,5,70,40,15,2,Helmond-Venlo,broken down train,8,3
1,20,infrastructure,30-Aug-15,30-Aug-15,2,80,4,80,25,10,5,70,40,15,2,Dordrecht-Geldermalsen,signal failure,8,3
1,20,infrastructure,31-Aug-15,31-Aug-15,5,90,7,80,26,13,6,70,30,17,1,Roosendaal-Vlissingen,damaged overhead wires,15,4
1,20,engineering work,31-Aug-15,31-Aug-15,5,90,7,80,26,13,6,70,30,17,1,Zutphen-Winterswijk,repair works,15,4
1,20,engineering work,31-Aug-15,31-Aug-15,5,90,7,80,26,13,6,70,30,17,1,Amersfoort,over-running engineering works,15,4
1,20,engineering work,31-Aug-15,31-Aug-15,5,90,7,80,26,13,6,70,30,17,1,Arnhem-Duisburg Hbf/Winterswijk,over-running engineering works,15,4
1,20,infrastructure,31-Aug-15,31-Aug-15,5,90,7,80,26,13,6,70,30,17,1,Oss-Nijmegen,level crossing failure,15,4
1,20,infrastructure,31-Aug-15,31-Aug-15,5,90,7,80,26,13,6,70,30,17,1,Rotterdam C.-Den Haag C.,signal failure,15,4
1,20,unknown,31-Aug-15,31-Aug-15,5,90,7,80,26,13,6,70,30,17,1,Arnhem-Duisburg Hbf/Winterswijk,multiple disruptions,15,4
1,20,infrastructure,31-Aug-15,31-Aug-15,5,90,7,80,26,13,6,70,30,17,1,Dordrecht-Breda/Roosendaal,power failure,15,4
1,20,infrastructure,31-Aug-15,31-Aug-15,5,90,7,80,26,13,6,70,30,17,1,Alphen a/d Rijn-Utrecht C.,damaged railway bridge,15,4
1,20,external,31-Aug-15,31-Aug-15,5,90,7,80,26,13,6,70,30,17,1,Nijmegen-Venlo,an emergency call,15,4
1,20,unknown,31-Aug-15,31-Aug-15,5,90,7,80,26,13,6,70,30,17,1,Arnhem-Winterswijk,multiple disruptions,15,4
1,20,accidents,31-Aug-15,31-Aug-15,5,90,7,80,26,13,6,70,30,17,1,Utrecht C.-Ede-Wageningen,person hit by a train,15,4
1,20,rolling stock,31-Aug-15,31-Aug-15,5,90,7,80,26,13,6,70,30,17,1,Leiden C.-Schiphol,broken down train,15,4
1,20,weather,31-Aug-15,31-Aug-15,5,90,7,80,26,13,6,70,30,17,1,'s-Hertogenbosch-Nijmegen,lightning strike,15,4
1,16,engineering work,01-Sep-15,01-Sep-15,1,80,0,80,19,11,6,70,60,12,3,Zutphen-Winterswijk,repair works,1,5
1,16,infrastructure,01-Sep-15,01-Sep-15,1,80,0,80,19,11,6,70,60,12,3,Oss-Nijmegen,level crossing failure,1,5
1,16,infrastructure,01-Sep-15,01-Sep-15,1,80,0,80,19,11,6,70,60,12,3,Utrecht C.-Hilversum,points failure,1,5
1,16,engineering work,01-Sep-15,01-Sep-15,1,80,0,80,19,11,6,70,60,12,3,"Gouda-Amsterdam C./Utrecht C., Utrecht C.-Alphen a/d Rijn",over-running engineering works,1,5
1,16,infrastructure,01-Sep-15,01-Sep-15,1,80,0,80,19,11,6,70,60,12,3,Arnhem-Winterswijk,signal and level crossing failure,1,5
1,16,rolling stock,01-Sep-15,01-Sep-15,1,80,0,80,19,11,6,70,60,12,3,Oss-Nijmegen,problems with the rolling stock,1,5
1,16,engineering work,01-Sep-15,01-Sep-15,1,80,0,80,19,11,6,70,60,12,3,'s-Hertogenbosch-Boxtel vanaf 23.00 uur,repair works,1,5
1,16,accidents,01-Sep-15,01-Sep-15,1,80,0,80,19,11,6,70,60,12,3,Leeuwarden-Zwolle,person hit by a train,1,5
1,16,infrastructure,01-Sep-15,01-Sep-15,1,80,0,80,19,11,6,70,60,12,3,Utrecht C.-'s-Hertogenbosch,power failure,1,5
1,16,logistical,01-Sep-15,01-Sep-15,1,80,0,80,19,11,6,70,60,12,3,Utrecht C.-Schiphol,disruption elsewhere,1,5
1,16,logistical,01-Sep-15,01-Sep-15,1,80,0,80,19,11,6,70,60,12,3,Utrecht C.-Den Haag C.,disruption elsewhere,1,5
1,16,unknown,01-Sep-15,01-Sep-15,1,80,0,80,19,11,6,70,60,12,3,Arnhem-Ede-Wageningen,cause yet unknown,1,5
1,16,engineering work,01-Sep-15,01-Sep-15,1,80,0,80,19,11,6,70,60,12,3,Eindhoven-'s-Hertogenbosch,repair works,1,5
1,14,engineering work,02-Sep-15,02-Sep-15,1,80,2,80,18,10,6,60,40,10,1,Dordrecht-Geldermalsen,over-running engineering works,4,3
1,14,infrastructure,02-Sep-15,02-Sep-15,1,80,2,80,18,10,6,60,40,10,1,Arnhem-Winterswijk,signal failure,4,3
1,14,infrastructure,02-Sep-15,02-Sep-15,1,80,2,80,18,10,6,60,40,10,1,Zaandam-Hoorn,level crossing failure,4,3
1,14,infrastructure,02-Sep-15,02-Sep-15,1,80,2,80,18,10,6,60,40,10,1,Breda-Dordrecht/Roosendaal,points failure,4,3
1,14,infrastructure,02-Sep-15,02-Sep-15,1,80,2,80,18,10,6,60,40,10,1,Zaandam-Hoorn,level crossing failure,4,3
1,14,accidents,02-Sep-15,02-Sep-15,1,80,2,80,18,10,6,60,40,10,1,Tilburg-Breda,person hit by a train,4,3
1,14,infrastructure,02-Sep-15,02-Sep-15,1,80,2,80,18,10,6,60,40,10,1,Utrecht C.-Maliebaan,points failure,4,3
1,14,engineering work,02-Sep-15,02-Sep-15,1,80,2,80,18,10,6,60,40,10,1,Geen Nachtnettreinen Amsterdam-Utrecht,repair works,4,3
1,14,rolling stock,02-Sep-15,02-Sep-15,1,80,2,80,18,10,6,60,40,10,1,Utrecht C.-'s-Hertogenbosch/Tiel,broken down train,4,3
1,14,logistical,02-Sep-15,02-Sep-15,1,80,2,80,18,10,6,60,40,10,1,Utrecht C.-Den Haag C.,an earlier disruption,4,3
1,14,infrastructure,02-Sep-15,02-Sep-15,1,80,2,80,18,10,6,60,40,10,1,Breda-Dordrecht,signalling and points failure,4,3
1,14,rolling stock,02-Sep-15,02-Sep-15,1,80,2,80,18,10,6,60,40,10,1,Haarlem-Alkmaar,broken down train,4,3
1,14,engineering work,02-Sep-15,02-Sep-15,1,80,2,80,18,10,6,60,40,10,1,Zwolle-Lelystad C.,repair works,4,3
1,14,infrastructure,02-Sep-15,02-Sep-15,1,80,2,80,18,10,6,60,40,10,1,Rotterdam C.-Breda,signalling and points failure,4,3
1,13,engineering work,03-Sep-15,03-Sep-15,2,80,2,80,17,10,6,70,30,9,1,Hilversum-Almere C./Amsterdam C./Schiphol,repair works,5,4
1,13,infrastructure,03-Sep-15,03-Sep-15,2,80,2,80,17,10,6,70,30,9,1,Rotterdam C.-Hoek v H. Strand,defective point,5,4
1,13,logistical,03-Sep-15,03-Sep-15,2,80,2,80,17,10,6,70,30,9,1,Venlo-Nijmegen,an earlier disruption,5,4
1,13,accidents,03-Sep-15,03-Sep-15,2,80,2,80,17,10,6,70,30,9,1,Hilversum-Almere C./Amsterdam C./Schiphol,collision with a vehicle,5,4
1,13,unknown,03-Sep-15,03-Sep-15,2,80,2,80,17,10,6,70,30,9,1,Utrecht C.-Ede-Wageningen/Rhenen,an obstruction on the line,5,4
1,13,infrastructure,03-Sep-15,03-Sep-15,2,80,2,80,17,10,6,70,30,9,1,Dordrecht-Geldermalsen,power failure,5,4
1,13,logistical,03-Sep-15,03-Sep-15,2,80,2,80,17,10,6,70,30,9,1,Lelystad C.-Hilversum,an earlier disruption,5,4
1,13,infrastructure,03-Sep-15,03-Sep-15,2,80,2,80,17,10,6,70,30,9,1,Venlo-Roermond,signal and level crossing failure,5,4
1,13,logistical,03-Sep-15,03-Sep-15,2,80,2,80,17,10,6,70,30,9,1,Maastricht-Liège-Guillemins,railway problems abroad,5,4
1,13,infrastructure,03-Sep-15,03-Sep-15,2,80,2,80,17,10,6,70,30,9,1,Eindhoven-Helmond,signal and level crossing failure,5,4
1,14,infrastructure,04-Sep-15,04-Sep-15,8,90,4,80,17,15,9,80,50,11,3,Amsterdam C.-Breda,signal failure,18,6
1,14,logistical,04-Sep-15,04-Sep-15,8,90,4,80,17,15,9,80,50,11,3,Schiphol-Almere C./Hilversum/Utrecht C.,an earlier disruption,18,6
1,14,logistical,04-Sep-15,04-Sep-15,8,90,4,80,17,15,9,80,50,11,3,Lelystad C.-Utrecht C.,an earlier disruption,18,6
1,14,logistical,04-Sep-15,04-Sep-15,8,90,4,80,17,15,9,80,50,11,3,Lelystad C.-Utrecht C.,an earlier disruption,18,6
1,14,accidents,04-Sep-15,04-Sep-15,8,90,4,80,17,15,9,80,50,11,3,Eindhoven-Roermond/Weert,person hit by a train,18,6
1,14,accidents,04-Sep-15,04-Sep-15,8,90,4,80,17,15,9,80,50,11,3,Tilburg-Breda,person hit by a train,18,6
1,14,infrastructure,04-Sep-15,04-Sep-15,8,90,4,80,17,15,9,80,50,11,3,Zwolle-Almelo,signal failure,18,6
1,14,rolling stock,04-Sep-15,04-Sep-15,8,90,4,80,17,15,9,80,50,11,3,Eindhoven-Venlo,broken down train,18,6
1,14,infrastructure,04-Sep-15,04-Sep-15,8,90,4,80,17,15,9,80,50,11,3,Utrecht C.-Baarn,signal failure,18,6
1,13,infrastructure,05-Sep-15,05-Sep-15,3,80,2,80,17,14,8,60,50,10,3,Eindhoven-Sittard,signal failure,5,6
1,13,accidents,05-Sep-15,05-Sep-15,3,80,2,80,17,14,8,60,50,10,3,Zwolle-Amersfoort,person hit by a train,5,6
1,13,engineering work,05-Sep-15,05-Sep-15,3,80,2,80,17,14,8,60,50,10,3,Zondag tot 9.00 uur zeer beperkt treinverkeer Utrecht-Den Bosch,repair works,5,6
1,13,engineering work,05-Sep-15,05-Sep-15,3,80,2,80,17,14,8,60,50,10,3,Herstelwerkzaamheden Geldermalsen-Utrecht,repair works,5,6
1,13,external,05-Sep-15,05-Sep-15,3,80,2,80,17,14,8,60,50,10,3,Haarlem-Zandvoort a Zee,person on the railway track,5,6
1,13,infrastructure,05-Sep-15,05-Sep-15,3,80,2,80,17,14,8,60,50,10,3,Heerlen-Aachen Hbf/Kerkrade C.,signalling and points failure,5,6
1,13,infrastructure,05-Sep-15,05-Sep-15,3,80,2,80,17,14,8,60,50,10,3,Breda-Roosendaal,level crossing failure,5,6
1,13,external,05-Sep-15,05-Sep-15,3,80,2,80,17,14,8,60,50,10,3,Rotterdam C.-Antwerpen-C./Breda/Dordrecht,an emergency call,5,6
1,13,engineering work,06-Sep-15,06-Sep-15,2,80,1,80,16,13,7,60,50,10,4,Utrecht C.-'s-Hertogenbosch,repair works,2,5
1,13,rolling stock,06-Sep-15,06-Sep-15,2,80,1,80,16,13,7,60,50,10,4,Alkmaar-Den Helder,broken down train,2,5
1,13,accidents,06-Sep-15,06-Sep-15,2,80,1,80,16,13,7,60,50,10,4,Amsterdam C.-Almere C./Hilversum,person hit by a train,2,5
1,13,infrastructure,06-Sep-15,06-Sep-15,2,80,1,80,16,13,7,60,50,10,4,Emmen-Zwolle,signal failure,2,5
1,14,rolling stock,07-Sep-15,07-Sep-15,2,90,1,80,18,10,5,70,50,12,2,Amersfoort-Ede-Wageningen,broken down train,2,4
1,14,infrastructure,07-Sep-15,07-Sep-15,2,90,1,80,18,10,5,70,50,12,2,Den Haag C.-Leiden C.,damaged railway bridge,2,4
1,14,infrastructure,07-Sep-15,07-Sep-15,2,90,1,80,18,10,5,70,50,12,2,Den Haag C.-Leiden C.,damaged railway bridge,2,4
1,14,infrastructure,07-Sep-15,07-Sep-15,2,90,1,80,18,10,5,70,50,12,2,Arnhem-Winterswijk,power failure,2,4
1,14,engineering work,07-Sep-15,07-Sep-15,2,90,1,80,18,10,5,70,50,12,2,Herstelwerkzaamheden Utrecht Centraal-Driebergen-Zeist tot 14:15 uur.,repair works,2,4
1,14,rolling stock,07-Sep-15,07-Sep-15,2,90,1,80,18,10,5,70,50,12,2,Alphen a/d Rijn-Gouda,broken down train,2,4
1,14,logistical,07-Sep-15,07-Sep-15,2,90,1,80,18,10,5,70,50,12,2,Alphen a/d Rijn-Gouda,an earlier disruption,2,4
1,14,rolling stock,07-Sep-15,07-Sep-15,2,90,1,80,18,10,5,70,50,12,2,Amsterdam C.-Breda,broken down train,2,4
1,14,external,07-Sep-15,07-Sep-15,2,90,1,80,18,10,5,70,50,12,2,Amsterdam C.-Gouda/Utrecht C.,police investigation,2,4
1,14,engineering work,07-Sep-15,07-Sep-15,2,90,1,80,18,10,5,70,50,12,2,Schiphol-Utrecht/Hilversum minder Intercity's 8 september,repair works,2,4
1,14,logistical,08-Sep-15,08-Sep-15,0,90,0,80,17,7,4,70,40,10,1,Schiphol-Hilversum,an earlier disruption,0,3
1,14,infrastructure,08-Sep-15,08-Sep-15,0,90,0,80,17,7,4,70,40,10,1,Eindhoven-Deurne/Venlo,level crossing failure,0,3
1,14,infrastructure,08-Sep-15,08-Sep-15,0,90,0,80,17,7,4,70,40,10,1,Amersfoort-Amsterdam C.,level crossing failure,0,3
1,14,infrastructure,08-Sep-15,08-Sep-15,0,90,0,80,17,7,4,70,40,10,1,Sloterdijk-Hoofddorp/Leiden C./Rotterdam C.,signal failure,0,3
1,14,unknown,08-Sep-15,08-Sep-15,0,90,0,80,17,7,4,70,40,10,1,Schiphol-Almere C./Hilversum/Utrecht C.,multiple disruptions,0,3
1,14,rolling stock,08-Sep-15,08-Sep-15,0,90,0,80,17,7,4,70,40,10,1,Amsterdam C.-Breda,broken down train,0,3
1,14,external,08-Sep-15,08-Sep-15,0,90,0,80,17,7,4,70,40,10,1,Roosendaal-Vlissingen,an emergency call,0,3
1,14,infrastructure,08-Sep-15,08-Sep-15,0,90,0,80,17,7,4,70,40,10,1,Schiphol,points failure,0,3
1,14,infrastructure,08-Sep-15,08-Sep-15,0,90,0,80,17,7,4,70,40,10,1,Amsterdam C.-Breda/Brussel-Zuid,damaged overhead wires,0,3
1,14,engineering work,08-Sep-15,08-Sep-15,0,90,0,80,17,7,4,70,40,10,1,van Utrecht Zuilen naar Utrecht C tussen 21:30-00:15 uur,engineering works,0,3
1,14,infrastructure,09-Sep-15,09-Sep-15,0,80,0,80,19,9,6,60,10,8,1,Leer (Ostfr.)-Groningen,damaged railway bridge,0,3
1,14,engineering work,09-Sep-15,09-Sep-15,0,80,0,80,19,9,6,60,10,8,1,Dordrecht-Breda/Roosendaal,repair works,0,3
1,14,rolling stock,09-Sep-15,09-Sep-15,0,80,0,80,19,9,6,60,10,8,1,Almelo-Mariënberg 13.00-18.45 uur minder treinen,problems with the rolling stock,0,3
1,14,infrastructure,09-Sep-15,09-Sep-15,0,80,0,80,19,9,6,60,10,8,1,Dordrecht-Den Haag C.,signal failure,0,3
1,14,rolling stock,09-Sep-15,09-Sep-15,0,80,0,80,19,9,6,60,10,8,1,Almelo-Mariënberg,defective trains,0,3
1,14,unknown,09-Sep-15,09-Sep-15,0,80,0,80,19,9,6,60,10,8,1,Van en naar Rotterdam/Den Haag: vertraging,multiple disruptions,0,3
1,14,unknown,09-Sep-15,09-Sep-15,0,80,0,80,19,9,6,60,10,8,1,Den Haag C.-Dordrecht,multiple disruptions,0,3
1,14,unknown,09-Sep-15,09-Sep-15,0,80,0,80,19,9,6,60,10,8,1,Rotterdam C.-Hoek v H. Strand,multiple disruptions,0,3
1,14,infrastructure,09-Sep-15,09-Sep-15,0,80,0,80,19,9,6,60,10,8,1,Alkmaar-Haarlem/Zaandam,signal failure,0,3
1,14,engineering work,09-Sep-15,09-Sep-15,0,80,0,80,19,9,6,60,10,8,1,Dordrecht-Lage Zwaluwe na 13.00 uur nog veel minder treinen,repair works,0,3
1,14,rolling stock,10-Sep-15,10-Sep-15,0,80,0,80,19,10,6,50,70,9,3,Zaandam-Alkmaar,broken down train,0,4
1,14,accidents,10-Sep-15,10-Sep-15,0,80,0,80,19,10,6,50,70,9,3,Haarlem,damaged railway bridge,0,4
1,14,external,10-Sep-15,10-Sep-15,0,80,0,80,19,10,6,50,70,9,3,Utrecht C.-Amsterdam C./Schiphol,an animal on the railway track,0,4
1,14,rolling stock,10-Sep-15,10-Sep-15,0,80,0,80,19,10,6,50,70,9,3,Venlo-Helmond/Nijmegen,broken down train,0,4
1,14,infrastructure,11-Sep-15,11-Sep-15,0,80,0,80,19,8,5,60,50,9,2,Zwolle-Emmen,signal failure,0,3
1,14,unknown,11-Sep-15,11-Sep-15,0,80,0,80,19,8,5,60,50,9,2,Utrecht C.,multiple disruptions,0,3
1,14,infrastructure,11-Sep-15,11-Sep-15,0,80,0,80,19,8,5,60,50,9,2,Venlo-Roermond,signalling and points failure,0,3
1,14,unknown,11-Sep-15,11-Sep-15,0,80,0,80,19,8,5,60,50,9,2,Utrecht C.,multiple disruptions,0,3
1,14,accidents,11-Sep-15,11-Sep-15,0,80,0,80,19,8,5,60,50,9,2,Den Haag HS-Rotterdam C.,person hit by a train,0,3
1,14,unknown,11-Sep-15,11-Sep-15,0,80,0,80,19,8,5,60,50,9,2,Utrecht C.,multiple disruptions,0,3
1,14,logistical,11-Sep-15,11-Sep-15,0,80,0,80,19,8,5,60,50,9,2,Den Haag HS-Rotterdam C.,an earlier disruption,0,3
1,14,rolling stock,11-Sep-15,11-Sep-15,0,80,0,80,19,8,5,60,50,9,2,Rotterdam C.-Den Haag HS,broken down train,0,3
1,14,unknown,11-Sep-15,11-Sep-15,0,80,0,80,19,8,5,60,50,9,2,Utrecht C.,multiple disruptions,0,3
1,14,unknown,11-Sep-15,11-Sep-15,0,80,0,80,19,8,5,60,50,9,2,Utrecht C.,multiple disruptions,0,3
1,14,accidents,11-Sep-15,11-Sep-15,0,80,0,80,19,8,5,60,50,9,2,Hilversum-Almere C./Amsterdam C./Schiphol,collision,0,3
1,14,infrastructure,11-Sep-15,11-Sep-15,0,80,0,80,19,8,5,60,50,9,2,Zwolle-Assen/Leeuwarden,points failure,0,3
1,14,accidents,11-Sep-15,11-Sep-15,0,80,0,80,19,8,5,60,50,9,2,Helmond-Venlo,person hit by a train,0,3
1,16,infrastructure,12-Sep-15,12-Sep-15,3,80,1,80,20,9,6,70,40,11,2,Amsterdam C.-Rotterdam C.,damaged overhead wires,2,4
1,16,rolling stock,12-Sep-15,12-Sep-15,3,80,1,80,20,9,6,70,40,11,2,Dordrecht-Breda/Roosendaal,broken down train,2,4
1,16,infrastructure,13-Sep-15,13-Sep-15,1,90,1,80,19,11,6,60,40,13,1,Utrecht C.-Rhenen,points failure,2,4
1,16,infrastructure,13-Sep-15,13-Sep-15,1,90,1,80,19,11,6,60,40,13,1,Zwolle-Almelo,signal failure,2,4
1,16,accidents,13-Sep-15,13-Sep-15,1,90,1,80,19,11,6,60,40,13,1,Roosendaal-Bergen op Zoom/Vlissingen,person hit by a train,2,4
1,16,engineering work,13-Sep-15,13-Sep-15,1,90,1,80,19,11,6,60,40,13,1,Vanaf 00.15 uur herstelwerkzaamheden Hengelo-Enschede,repair works,2,4
1,16,rolling stock,13-Sep-15,13-Sep-15,1,90,1,80,19,11,6,60,40,13,1,Utrecht C.-Rhenen,broken down train,2,4
1,16,infrastructure,13-Sep-15,13-Sep-15,1,90,1,80,19,11,6,60,40,13,1,Rotterdam C.-Hoek v H. Strand,damaged railway bridge,2,4
1,16,accidents,13-Sep-15,13-Sep-15,1,90,1,80,19,11,6,60,40,13,1,Oss-'s-Hertogenbosch,person hit by a train,2,4
1,15,infrastructure,14-Sep-15,14-Sep-15,3,90,3,80,19,16,8,70,40,11,2,Winterswijk-Arnhem,signalling and points failure,6,5
1,15,logistical,14-Sep-15,14-Sep-15,3,90,3,80,19,16,8,70,40,11,2,Leiden C.-Den Haag C./Den Haag HS,an earlier disruption,6,5
1,15,infrastructure,14-Sep-15,14-Sep-15,3,90,3,80,19,16,8,70,40,11,2,Groningen-Delfzijl,broken level crossing,6,5
1,15,rolling stock,14-Sep-15,14-Sep-15,3,90,3,80,19,16,8,70,40,11,2,'s-Hertogenbosch-Eindhoven,broken down train,6,5
1,15,infrastructure,14-Sep-15,14-Sep-15,3,90,3,80,19,16,8,70,40,11,2,Deventer-Enschede,points failure,6,5
1,15,infrastructure,14-Sep-15,14-Sep-15,3,90,3,80,19,16,8,70,40,11,2,Haarlem,points failure,6,5
1,15,infrastructure,14-Sep-15,14-Sep-15,3,90,3,80,19,16,8,70,40,11,2,Amsterdam C.-Leiden C.,points failure,6,5
1,15,infrastructure,14-Sep-15,14-Sep-15,3,90,3,80,19,16,8,70,40,11,2,Hengelo-Zutphen,signal failure,6,5
1,15,infrastructure,14-Sep-15,14-Sep-15,3,90,3,80,19,16,8,70,40,11,2,Hengelo-Bad Bentheim/Oldenzaal,signal failure,6,5
1,15,rolling stock,14-Sep-15,14-Sep-15,3,90,3,80,19,16,8,70,40,11,2,Breda-Dordrecht,broken down train,6,5
1,15,rolling stock,14-Sep-15,14-Sep-15,3,90,3,80,19,16,8,70,40,11,2,Rotterdam C.-Breda,broken down train,6,5
1,15,infrastructure,14-Sep-15,14-Sep-15,3,90,3,80,19,16,8,70,40,11,2,Zutphen-Hengelo,signal failure,6,5
1,15,engineering work,14-Sep-15,14-Sep-15,3,90,3,80,19,16,8,70,40,11,2,Hengelo-Enschede na 23.00 uur,repair works,6,5
1,15,rolling stock,14-Sep-15,14-Sep-15,3,90,3,80,19,16,8,70,40,11,2,Breda-Tilburg,broken down train,6,5
1,15,accidents,14-Sep-15,14-Sep-15,3,90,3,80,19,16,8,70,40,11,2,Leiden C.-Haarlem,person hit by a train,6,5
1,15,accidents,14-Sep-15,14-Sep-15,3,90,3,80,19,16,8,70,40,11,2,Apeldoorn-Amersfoort,person hit by a train,6,5
1,15,rolling stock,14-Sep-15,14-Sep-15,3,90,3,80,19,16,8,70,40,11,2,Breda-Roosendaal,stranded train,6,5
1,15,rolling stock,14-Sep-15,14-Sep-15,3,90,3,80,19,16,8,70,40,11,2,Oss-Nijmegen,broken down train,6,5
1,13,engineering work,15-Sep-15,15-Sep-15,2,80,2,80,16,17,10,60,60,10,3,Groningen-Leer (Ostfr.),engineering works,4,7
1,13,infrastructure,15-Sep-15,15-Sep-15,2,80,2,80,16,17,10,60,60,10,3,Rotterdam C.,signalling and points failure,4,7
1,13,infrastructure,15-Sep-15,15-Sep-15,2,80,2,80,16,17,10,60,60,10,3,Amsterdam C.-Breda,signalling and points failure,4,7
1,13,infrastructure,15-Sep-15,15-Sep-15,2,80,2,80,16,17,10,60,60,10,3,Rotterdam C.-Den Haag HS/Hoek v H. Strand,signalling and points failure,4,7
1,13,infrastructure,15-Sep-15,15-Sep-15,2,80,2,80,16,17,10,60,60,10,3,Roosendaal-Vlissingen,damaged railway bridge,4,7
1,13,external,15-Sep-15,15-Sep-15,2,80,2,80,16,17,10,60,60,10,3,Amsterdam C.-Haarlem,person on the railway track,4,7
